image,loai,dang,trangthai,split
image/img004639.jpg,Chuối xiêm,Trái,Chín,train
image/img001809.jpg,Chuối già,Trái,Chín,train
image/img004420.jpg,Chuối xiêm,Trái,Chín,train
image/img001226.jpg,Chuối già,Buồng,Xanh,train
image/img003837.jpg,Chuối xiêm,Buồng,Chín,train
image/img000604.jpg,Chuối cau,Trái,Chín,train
image/img000660.jpg,Chuối cau,Trái,Chín,train
image/img003490.jpg,Chuối sáp,Trái,Xanh,train
image/img000028.jpg,Chuối cau,Buồng,Chín,train
image/img000379.jpg,Chuối cau,Trái,Chín,train
image/img000577.jpg,Chuối cau,Trái,Chín,train
image/img000204.jpg,Chuối cau,Nải,Chín,train
image/img002757.jpg,Chuối sáp,Trái,Chín,train
image/img002811.jpg,Chuối sáp,Trái,Chín,train
image/img000067.jpg,Chuối cau,Buồng,Xanh,train
image/img002770.jpg,Chuối sáp,Trái,Chín,train
image/img000414.jpg,Chuối cau,Trái,Chín,train
image/img002206.jpg,Chuối già,Trái,Xanh,train
image/img004389.jpg,Chuối xiêm,Trái,Chín,train
image/img002191.jpg,Chuối già,Trái,Xanh,train
image/img003658.jpg,Chuối táo quạ,Nải,Chín,train
image/img001764.jpg,Chuối già,Trái,Chín,train
image/img003266.jpg,Chuối sáp,Trái,Xanh,train
image/img001781.jpg,Chuối già,Trái,Chín,train
image/img004816.jpg,Chuối xiêm,Trái,Xanh,train
image/img000079.jpg,Chuối cau,Buồng,Xanh,train
image/img004872.jpg,Chuối xiêm,Trái,Xanh,train
image/img003223.jpg,Chuối sáp,Trái,Xanh,train
image/img004607.jpg,Chuối xiêm,Trái,Chín,train
image/img005033.jpg,Chuối xiêm,Trái,Xanh,train
image/img001148.jpg,Chuối già,Buồng,Xanh,train
image/img003177.jpg,Chuối sáp,Trái,Xanh,train
image/img000831.jpg,Chuối cau,Trái,Xanh,train
image/img003755.jpg,Chuối táo quạ,Trái,Chín,train
image/img004951.jpg,Chuối xiêm,Trái,Xanh,train
image/img002051.jpg,Chuối già,Trái,Xanh,train
image/img005111.jpg,Chuối xiêm,Trái,Xanh,train
image/img003487.jpg,Chuối sáp,Trái,Xanh,train
image/img004765.jpg,Chuối xiêm,Trái,Xanh,train
image/img000500.jpg,Chuối cau,Trái,Chín,train
image/img004932.jpg,Chuối xiêm,Trái,Xanh,train
image/img001593.jpg,Chuối già,Nải,Xanh,train
image/img002965.jpg,Chuối sáp,Trái,Xanh,train
image/img004577.jpg,Chuối xiêm,Trái,Chín,train
image/img003650.jpg,Chuối táo quạ,Nải,Chín,train
image/img005129.jpg,Chuối xiêm,Trái,Xanh,train
image/img003791.jpg,Chuối táo quạ,Trái,Xanh,train
image/img001844.jpg,Chuối già,Trái,Chín,train
image/img001685.jpg,Chuối già,Trái,Chín,train
image/img003008.jpg,Chuối sáp,Trái,Xanh,train
image/img000483.jpg,Chuối cau,Trái,Chín,train
image/img004202.jpg,Chuối xiêm,Nải,Chín,train
image/img001823.jpg,Chuối già,Trái,Chín,train
image/img001087.jpg,Chuối cau,Trái,Xanh,train
image/img000556.jpg,Chuối cau,Trái,Chín,train
image/img004378.jpg,Chuối xiêm,Trái,Chín,train
image/img004930.jpg,Chuối xiêm,Trái,Xanh,train
image/img004864.jpg,Chuối xiêm,Trái,Xanh,train
image/img002729.jpg,Chuối sáp,Trái,Chín,train
image/img001895.jpg,Chuối già,Trái,Chín,train
image/img003138.jpg,Chuối sáp,Trái,Xanh,train
image/img001734.jpg,Chuối già,Trái,Chín,train
image/img000560.jpg,Chuối cau,Trái,Chín,train
image/img000420.jpg,Chuối cau,Trái,Chín,train
image/img004186.jpg,Chuối xiêm,Nải,Chín,train
image/img000484.jpg,Chuối cau,Trái,Chín,train
image/img002190.jpg,Chuối già,Trái,Xanh,train
image/img002343.jpg,Chuối sáp,Buồng,Xanh,train
image/img005055.jpg,Chuối xiêm,Trái,Xanh,train
image/img003321.jpg,Chuối sáp,Trái,Xanh,train
image/img002804.jpg,Chuối sáp,Trái,Chín,train
image/img000346.jpg,Chuối cau,Nải,Xanh,train
image/img005167.jpg,Chuối xiêm,Trái,Xanh,train
image/img000649.jpg,Chuối cau,Trái,Chín,train
image/img002889.jpg,Chuối sáp,Trái,Chín,train
image/img002296.jpg,Chuối sáp,Buồng,Chín,train
image/img002164.jpg,Chuối già,Trái,Xanh,train
image/img003817.jpg,Chuối táo quạ,Trái,Xanh,train
image/img004768.jpg,Chuối xiêm,Trái,Xanh,train
image/img002171.jpg,Chuối già,Trái,Xanh,train
image/img004533.jpg,Chuối xiêm,Trái,Chín,train
image/img001600.jpg,Chuối già,Nải,Xanh,train
image/img002990.jpg,Chuối sáp,Trái,Xanh,train
image/img003354.jpg,Chuối sáp,Trái,Xanh,train
image/img001034.jpg,Chuối cau,Trái,Xanh,train
image/img002602.jpg,Chuối sáp,Trái,Chín,train
image/img001300.jpg,Chuối già,Buồng,Xanh,train
image/img005133.jpg,Chuối xiêm,Trái,Xanh,train
image/img000875.jpg,Chuối cau,Trái,Xanh,train
image/img004976.jpg,Chuối xiêm,Trái,Xanh,train
image/img003158.jpg,Chuối sáp,Trái,Xanh,train
image/img000657.jpg,Chuối cau,Trái,Chín,train
image/img002193.jpg,Chuối già,Trái,Xanh,train
image/img004865.jpg,Chuối xiêm,Trái,Xanh,train
image/img000486.jpg,Chuối cau,Trái,Chín,train
image/img003483.jpg,Chuối sáp,Trái,Xanh,train
image/img003359.jpg,Chuối sáp,Trái,Xanh,train
image/img004284.jpg,Chuối xiêm,Nải,Xanh,train
image/img003883.jpg,Chuối xiêm,Buồng,Chín,train
image/img003853.jpg,Chuối xiêm,Buồng,Chín,train
image/img001859.jpg,Chuối già,Trái,Chín,train
image/img000841.jpg,Chuối cau,Trái,Xanh,train
image/img000004.jpg,Chuối cau,Buồng,Chín,train
image/img001278.jpg,Chuối già,Buồng,Xanh,train
image/img002812.jpg,Chuối sáp,Trái,Chín,train
image/img000248.jpg,Chuối cau,Nải,Chín,train
image/img003289.jpg,Chuối sáp,Trái,Xanh,train
image/img000584.jpg,Chuối cau,Trái,Chín,train
image/img004990.jpg,Chuối xiêm,Trái,Xanh,train
image/img004231.jpg,Chuối xiêm,Nải,Chín,train
image/img004722.jpg,Chuối xiêm,Trái,Xanh,train
image/img001943.jpg,Chuối già,Trái,Chín,train
image/img004408.jpg,Chuối xiêm,Trái,Chín,train
image/img004919.jpg,Chuối xiêm,Trái,Xanh,train
image/img000264.jpg,Chuối cau,Nải,Chín,train
image/img002558.jpg,Chuối sáp,Nải,Xanh,train
image/img001153.jpg,Chuối già,Buồng,Xanh,train
image/img004548.jpg,Chuối xiêm,Trái,Chín,train
image/img003323.jpg,Chuối sáp,Trái,Xanh,train
image/img002250.jpg,Chuối già,Trái,Xanh,train
image/img001273.jpg,Chuối già,Buồng,Xanh,train
image/img000796.jpg,Chuối cau,Trái,Xanh,train
image/img003130.jpg,Chuối sáp,Trái,Xanh,train
image/img000600.jpg,Chuối cau,Trái,Chín,train
image/img000175.jpg,Chuối cau,Nải,Chín,train
image/img003744.jpg,Chuối táo quạ,Trái,Chín,train
image/img004675.jpg,Chuối xiêm,Trái,Xanh,train
image/img003556.jpg,Chuối táo quạ,Buồng,Xanh,train
image/img004999.jpg,Chuối xiêm,Trái,Xanh,train
image/img000892.jpg,Chuối cau,Trái,Xanh,train
image/img002297.jpg,Chuối sáp,Buồng,Chín,train
image/img001759.jpg,Chuối già,Trái,Chín,train
image/img004588.jpg,Chuối xiêm,Trái,Chín,train
image/img000197.jpg,Chuối cau,Nải,Chín,train
image/img002469.jpg,Chuối sáp,Nải,Chín,train
image/img003129.jpg,Chuối sáp,Trái,Xanh,train
image/img001883.jpg,Chuối già,Trái,Chín,train
image/img005185.jpg,Chuối xiêm,Trái,Xanh,train
image/img004304.jpg,Chuối xiêm,Trái,Chín,train
image/img003402.jpg,Chuối sáp,Trái,Xanh,train
image/img003151.jpg,Chuối sáp,Trái,Xanh,train
image/img002731.jpg,Chuối sáp,Trái,Chín,train
image/img000942.jpg,Chuối cau,Trái,Xanh,train
image/img002681.jpg,Chuối sáp,Trái,Chín,train
image/img002024.jpg,Chuối già,Trái,Xanh,train
image/img002697.jpg,Chuối sáp,Trái,Chín,train
image/img003137.jpg,Chuối sáp,Trái,Xanh,train
image/img004460.jpg,Chuối xiêm,Trái,Chín,train
image/img004571.jpg,Chuối xiêm,Trái,Chín,train
image/img002426.jpg,Chuối sáp,Nải,Chín,train
image/img003933.jpg,Chuối xiêm,Buồng,Xanh,train
image/img002049.jpg,Chuối già,Trái,Xanh,train
image/img001773.jpg,Chuối già,Trái,Chín,train
image/img003584.jpg,Chuối táo quạ,Buồng,Xanh,train
image/img002300.jpg,Chuối sáp,Buồng,Chín,train
image/img000082.jpg,Chuối cau,Buồng,Xanh,train
image/img001665.jpg,Chuối già,Nải,Xanh,train
image/img003084.jpg,Chuối sáp,Trái,Xanh,train
image/img001652.jpg,Chuối già,Nải,Xanh,train
image/img002185.jpg,Chuối già,Trái,Xanh,train
image/img004789.jpg,Chuối xiêm,Trái,Xanh,train
image/img001573.jpg,Chuối già,Nải,Xanh,train
image/img003534.jpg,Chuối táo quạ,Buồng,Xanh,train
image/img001894.jpg,Chuối già,Trái,Chín,train
image/img002353.jpg,Chuối sáp,Buồng,Xanh,train
image/img000763.jpg,Chuối cau,Trái,Xanh,train
image/img003310.jpg,Chuối sáp,Trái,Xanh,train
image/img003647.jpg,Chuối táo quạ,Nải,Chín,train
image/img001817.jpg,Chuối già,Trái,Chín,train
image/img000776.jpg,Chuối cau,Trái,Xanh,train
image/img000852.jpg,Chuối cau,Trái,Xanh,train
image/img000365.jpg,Chuối cau,Trái,Chín,train
image/img003481.jpg,Chuối sáp,Trái,Xanh,train
image/img000367.jpg,Chuối cau,Trái,Chín,train
image/img004631.jpg,Chuối xiêm,Trái,Chín,train
image/img001955.jpg,Chuối già,Trái,Chín,train
image/img002609.jpg,Chuối sáp,Trái,Chín,train
image/img000565.jpg,Chuối cau,Trái,Chín,train
image/img001992.jpg,Chuối già,Trái,Chín,train
image/img003370.jpg,Chuối sáp,Trái,Xanh,train
image/img001691.jpg,Chuối già,Trái,Chín,train
image/img001739.jpg,Chuối già,Trái,Chín,train
image/img003782.jpg,Chuối táo quạ,Trái,Xanh,train
image/img004495.jpg,Chuối xiêm,Trái,Chín,train
image/img004796.jpg,Chuối xiêm,Trái,Xanh,train
image/img001075.jpg,Chuối cau,Trái,Xanh,train
image/img000995.jpg,Chuối cau,Trái,Xanh,train
image/img003707.jpg,Chuối táo quạ,Nải,Xanh,train
image/img004882.jpg,Chuối xiêm,Trái,Xanh,train
image/img001968.jpg,Chuối già,Trái,Chín,train
image/img004367.jpg,Chuối xiêm,Trái,Chín,train
image/img003012.jpg,Chuối sáp,Trái,Xanh,train
image/img003088.jpg,Chuối sáp,Trái,Xanh,train
image/img004787.jpg,Chuối xiêm,Trái,Xanh,train
image/img004161.jpg,Chuối xiêm,Nải,Chín,train
image/img003798.jpg,Chuối táo quạ,Trái,Xanh,train
image/img001046.jpg,Chuối cau,Trái,Xanh,train
image/img003558.jpg,Chuối táo quạ,Buồng,Xanh,train
image/img000005.jpg,Chuối cau,Buồng,Chín,train
image/img002616.jpg,Chuối sáp,Trái,Chín,train
image/img003597.jpg,Chuối táo quạ,Buồng,Xanh,train
image/img004514.jpg,Chuối xiêm,Trái,Chín,train
image/img001926.jpg,Chuối già,Trái,Chín,train
image/img000524.jpg,Chuối cau,Trái,Chín,train
image/img002305.jpg,Chuối sáp,Buồng,Chín,train
image/img002503.jpg,Chuối sáp,Nải,Xanh,train
image/img002301.jpg,Chuối sáp,Buồng,Chín,train
image/img001974.jpg,Chuối già,Trái,Chín,train
image/img000880.jpg,Chuối cau,Trái,Xanh,train
image/img004070.jpg,Chuối xiêm,Buồng,Xanh,train
image/img002550.jpg,Chuối sáp,Nải,Xanh,train
image/img005011.jpg,Chuối xiêm,Trái,Xanh,train
image/img003459.jpg,Chuối sáp,Trái,Xanh,train
image/img002055.jpg,Chuối già,Trái,Xanh,train
image/img001367.jpg,Chuối già,Buồng,Xanh,train
image/img001738.jpg,Chuối già,Trái,Chín,train
image/img000573.jpg,Chuối cau,Trái,Chín,train
image/img003703.jpg,Chuối táo quạ,Nải,Xanh,train
image/img004597.jpg,Chuối xiêm,Trái,Chín,train
image/img000015.jpg,Chuối cau,Buồng,Chín,train
image/img003296.jpg,Chuối sáp,Trái,Xanh,train
image/img002856.jpg,Chuối sáp,Trái,Chín,train
image/img005194.jpg,Chuối xiêm,Trái,Xanh,train
image/img003125.jpg,Chuối sáp,Trái,Xanh,train
image/img002063.jpg,Chuối già,Trái,Xanh,train
image/img000567.jpg,Chuối cau,Trái,Chín,train
image/img001649.jpg,Chuối già,Nải,Xanh,train
image/img001924.jpg,Chuối già,Trái,Chín,train
image/img001589.jpg,Chuối già,Nải,Xanh,train
image/img004582.jpg,Chuối xiêm,Trái,Chín,train
image/img002842.jpg,Chuối sáp,Trái,Chín,train
image/img000389.jpg,Chuối cau,Trái,Chín,train
image/img002272.jpg,Chuối già,Trái,Xanh,train
image/img004926.jpg,Chuối xiêm,Trái,Xanh,train
image/img002025.jpg,Chuối già,Trái,Xanh,train
image/img001395.jpg,Chuối già,Buồng,Xanh,train
image/img003862.jpg,Chuối xiêm,Buồng,Chín,train
image/img004182.jpg,Chuối xiêm,Nải,Chín,train
image/img002158.jpg,Chuối già,Trái,Xanh,train
image/img002737.jpg,Chuối sáp,Trái,Chín,train
image/img000798.jpg,Chuối cau,Trái,Xanh,train
image/img001315.jpg,Chuối già,Buồng,Xanh,train
image/img004801.jpg,Chuối xiêm,Trái,Xanh,train
image/img004915.jpg,Chuối xiêm,Trái,Xanh,train
image/img002188.jpg,Chuối già,Trái,Xanh,train
image/img001904.jpg,Chuối già,Trái,Chín,train
image/img005052.jpg,Chuối xiêm,Trái,Xanh,val
image/img003614.jpg,Chuối táo quạ,Buồng,Xanh,val
image/img002680.jpg,Chuối sáp,Trái,Chín,val
image/img005014.jpg,Chuối xiêm,Trái,Xanh,val
image/img001945.jpg,Chuối già,Trái,Chín,val
image/img000949.jpg,Chuối cau,Trái,Xanh,val
image/img002327.jpg,Chuối sáp,Buồng,Xanh,val
image/img003726.jpg,Chuối táo quạ,Nải,Xanh,val
image/img003900.jpg,Chuối xiêm,Buồng,Xanh,val
image/img003904.jpg,Chuối xiêm,Buồng,Xanh,val
image/img002927.jpg,Chuối sáp,Trái,Chín,val
image/img001465.jpg,Chuối già,Nải,Chín,val
image/img000162.jpg,Chuối cau,Buồng,Xanh,val
image/img000299.jpg,Chuối cau,Nải,Xanh,val
image/img002544.jpg,Chuối sáp,Nải,Xanh,val
image/img000266.jpg,Chuối cau,Nải,Chín,val
image/img002482.jpg,Chuối sáp,Nải,Xanh,val
image/img002596.jpg,Chuối sáp,Trái,Chín,val
image/img002194.jpg,Chuối già,Trái,Xanh,val
image/img003311.jpg,Chuối sáp,Trái,Xanh,val
image/img001840.jpg,Chuối già,Trái,Chín,val
image/img002615.jpg,Chuối sáp,Trái,Chín,val
image/img001357.jpg,Chuối già,Buồng,Xanh,val
image/img000572.jpg,Chuối cau,Trái,Chín,val
image/img001343.jpg,Chuối già,Buồng,Xanh,val
image/img001104.jpg,Chuối cau,Trái,Xanh,val
image/img001257.jpg,Chuối già,Buồng,Xanh,val
image/img003133.jpg,Chuối sáp,Trái,Xanh,val
image/img002230.jpg,Chuối già,Trái,Xanh,val
image/img002155.jpg,Chuối già,Trái,Xanh,val
image/img003971.jpg,Chuối xiêm,Buồng,Xanh,val
image/img000705.jpg,Chuối cau,Trái,Chín,val
image/img002105.jpg,Chuối già,Trái,Xanh,val
image/img004256.jpg,Chuối xiêm,Nải,Xanh,val
image/img001822.jpg,Chuối già,Trái,Chín,val
image/img001024.jpg,Chuối cau,Trái,Xanh,val
image/img004509.jpg,Chuối xiêm,Trái,Chín,val
image/img000902.jpg,Chuối cau,Trái,Xanh,val
image/img000570.jpg,Chuối cau,Trái,Chín,val
image/img000620.jpg,Chuối cau,Trái,Chín,val
image/img000528.jpg,Chuối cau,Trái,Chín,val
image/img004181.jpg,Chuối xiêm,Nải,Chín,val
image/img004437.jpg,Chuối xiêm,Trái,Chín,val
image/img004825.jpg,Chuối xiêm,Trái,Xanh,val
image/img002078.jpg,Chuối già,Trái,Xanh,val
image/img002987.jpg,Chuối sáp,Trái,Xanh,val
image/img003420.jpg,Chuối sáp,Trái,Xanh,val
image/img002429.jpg,Chuối sáp,Nải,Chín,val
image/img000716.jpg,Chuối cau,Trái,Chín,val
image/img000329.jpg,Chuối cau,Nải,Xanh,val
image/img001478.jpg,Chuối già,Nải,Chín,val
image/img000748.jpg,Chuối cau,Trái,Chín,val
image/img000948.jpg,Chuối cau,Trái,Xanh,val
image/img005118.jpg,Chuối xiêm,Trái,Xanh,val
image/img002369.jpg,Chuối sáp,Buồng,Xanh,val
image/img003528.jpg,Chuối táo quạ,Buồng,Chín,val
image/img004014.jpg,Chuối xiêm,Buồng,Xanh,val
image/img000598.jpg,Chuối cau,Trái,Chín,val
image/img001587.jpg,Chuối già,Nải,Xanh,val
image/img001814.jpg,Chuối già,Trái,Chín,val
image/img004379.jpg,Chuối xiêm,Trái,Chín,val
image/img003814.jpg,Chuối táo quạ,Trái,Xanh,val
image/img002598.jpg,Chuối sáp,Trái,Chín,val
image/img001958.jpg,Chuối già,Trái,Chín,val
image/img003921.jpg,Chuối xiêm,Buồng,Xanh,val
image/img004830.jpg,Chuối xiêm,Trái,Xanh,val
image/img001218.jpg,Chuối già,Buồng,Xanh,val
image/img002389.jpg,Chuối sáp,Buồng,Xanh,val
image/img004711.jpg,Chuối xiêm,Trái,Xanh,val
image/img004642.jpg,Chuối xiêm,Trái,Chín,val
image/img002746.jpg,Chuối sáp,Trái,Chín,val
image/img002490.jpg,Chuối sáp,Nải,Xanh,val
image/img004216.jpg,Chuối xiêm,Nải,Chín,val
image/img000447.jpg,Chuối cau,Trái,Chín,val
image/img001746.jpg,Chuối già,Trái,Chín,val
image/img003773.jpg,Chuối táo quạ,Trái,Chín,test
image/img002594.jpg,Chuối sáp,Trái,Chín,test
image/img001312.jpg,Chuối già,Buồng,Xanh,test
image/img000768.jpg,Chuối cau,Trái,Xanh,test
image/img002901.jpg,Chuối sáp,Trái,Chín,test
image/img000986.jpg,Chuối cau,Trái,Xanh,test
image/img003758.jpg,Chuối táo quạ,Trái,Chín,test
image/img000056.jpg,Chuối cau,Buồng,Xanh,test
image/img004826.jpg,Chuối xiêm,Trái,Xanh,test
image/img004657.jpg,Chuối xiêm,Trái,Xanh,test
image/img001980.jpg,Chuối già,Trái,Chín,test
image/img001484.jpg,Chuối già,Nải,Chín,test
image/img002204.jpg,Chuối già,Trái,Xanh,test
image/img003397.jpg,Chuối sáp,Trái,Xanh,test
image/img000317.jpg,Chuối cau,Nải,Xanh,test
image/img000097.jpg,Chuối cau,Buồng,Xanh,test
image/img002039.jpg,Chuối già,Trái,Xanh,test
image/img002514.jpg,Chuối sáp,Nải,Xanh,test
image/img002455.jpg,Chuối sáp,Nải,Chín,test
image/img000810.jpg,Chuối cau,Trái,Xanh,test
image/img001440.jpg,Chuối già,Nải,Chín,test
image/img000123.jpg,Chuối cau,Buồng,Xanh,test
image/img002664.jpg,Chuối sáp,Trái,Chín,test
image/img002020.jpg,Chuối già,Trái,Xanh,test
image/img003267.jpg,Chuối sáp,Trái,Xanh,test
image/img004707.jpg,Chuối xiêm,Trái,Xanh,test
image/img004438.jpg,Chuối xiêm,Trái,Chín,test
image/img003180.jpg,Chuối sáp,Trái,Xanh,test
image/img001076.jpg,Chuối cau,Trái,Xanh,test
image/img000889.jpg,Chuối cau,Trái,Xanh,test
image/img000478.jpg,Chuối cau,Trái,Chín,test
image/img001328.jpg,Chuối già,Buồng,Xanh,test
image/img004006.jpg,Chuối xiêm,Buồng,Xanh,test
image/img000469.jpg,Chuối cau,Trái,Chín,test
image/img002794.jpg,Chuối sáp,Trái,Chín,test
image/img002477.jpg,Chuối sáp,Nải,Xanh,test
image/img003299.jpg,Chuối sáp,Trái,Xanh,test
image/img002578.jpg,Chuối sáp,Trái,Chín,test
image/img003920.jpg,Chuối xiêm,Buồng,Xanh,test
image/img003013.jpg,Chuối sáp,Trái,Xanh,test
image/img000585.jpg,Chuối cau,Trái,Chín,test
image/img004567.jpg,Chuối xiêm,Trái,Chín,test
image/img004030.jpg,Chuối xiêm,Buồng,Xanh,test
image/img001271.jpg,Chuối già,Buồng,Xanh,test
image/img001647.jpg,Chuối già,Nải,Xanh,test
image/img001055.jpg,Chuối cau,Trái,Xanh,test
image/img000621.jpg,Chuối cau,Trái,Chín,test
image/img004463.jpg,Chuối xiêm,Trái,Chín,test
image/img004512.jpg,Chuối xiêm,Trái,Chín,test
image/img001477.jpg,Chuối già,Nải,Chín,test
image/img002833.jpg,Chuối sáp,Trái,Chín,test
image/img002567.jpg,Chuối sáp,Trái,Chín,test
image/img005117.jpg,Chuối xiêm,Trái,Xanh,test
image/img003494.jpg,Chuối sáp,Trái,Xanh,test
image/img000503.jpg,Chuối cau,Trái,Chín,test
image/img004449.jpg,Chuối xiêm,Trái,Chín,test
image/img000899.jpg,Chuối cau,Trái,Xanh,test
image/img003613.jpg,Chuối táo quạ,Buồng,Xanh,test
image/img001138.jpg,Chuối già,Buồng,Chín,test
image/img001846.jpg,Chuối già,Trái,Chín,test
image/img004009.jpg,Chuối xiêm,Buồng,Xanh,test
image/img003902.jpg,Chuối xiêm,Buồng,Xanh,test
image/img000843.jpg,Chuối cau,Trái,Xanh,test
image/img001801.jpg,Chuối già,Trái,Chín,test
image/img000917.jpg,Chuối cau,Trái,Xanh,test
image/img001353.jpg,Chuối già,Buồng,Xanh,test
image/img001406.jpg,Chuối già,Buồng,Xanh,test
